order_id,aisle_id
101172,124;27;24;117;77
101173,86;94;45;36;123;24;83
101174,53;121;84;40;24;17
101175,115;45;96;36;98;83;88;24;104;61;110;63
101176,83;24;14;115;37;88;123
101177,31;24;112;120;86;88;123;84;79;78;128;106;83
101179,26;17;84;90;9;24;54;69;81;45;106;72;6
101180,115
101181,24;13;107;108;36;1
101182,83;53;86;123;32;67;107;51;24
101183,115;54;3
101184,24;123;31;121;92;98;83;117
101185,130;17;83;67;107;123;84
101186,84;24;112;31;64;94;52;93;92;88;106;11;114;56
101187,86;24;123;2;91;115;54
101188,24;123;83;59;86;51;30;120;21
101189,31;94
101190,26
101191,71;93;112;120;21;88;53;123;24;117
101192,24;21;14;86;83;120;131;37;25;123;45;26;104;16
101193,83;35;110;36;24;45;120;123;63;72;122;115
101194,89;72;104;24;115;112;21;116;84;47;29;123;83
101195,31;61;24;120;37
101196,115;120;26;84;53;89;24;123
101197,94;8
101198,123;24
101199,130;53;38;63;17;36;83;24
101200,115;114
101201,83;117;45;81;17;115;86;52
101202,120;24;96;116;3;64;35;123;107;83;67;1;112;36
101203,58;43;24;21;106;116;83;81
101204,83;72;18;24;114
101205,122;83;1
101206,3;21;115;120;83;112;84;13;96;77;60;123;24;9;61;108;86;91;114;75;74;93;129
101207,49;24;123;96;116;121;63;107;67
101208,120;91;31;89;123;98;83;72;37;42;79;121;112;108
101209,24;120;88
101210,115;107;70;63
101211,120;93;85;64;78;3;130;114;53;91
101212,16;131;83;24;120;116;77;86
101213,31
101214,16;17;104;83;112
101215,41;64;100
101216,120;57;24;31;98;83;92;93;112
101217,83;32;91;16
101219,116;91
101220,75;101;77;83;123
101222,14;116;88;59;81;24;91;4;131;83;21;51;120
101223,123;83;72;104;21;110;19;17;131;112;30
101224,15
101225,79;117;83;37;59;31;24;69;38;89;129;17
101226,21;108;120;91;67;32;129;123;131
101227,46;32;24;115
101228,37;79
101230,105;36;115;114;25;37;66;24;116;84
101231,21;106;96;83;9;71
101232,53;61
101233,24;86;129;67
101234,107;72;21;24;121;130;83;45;120;43;19;17;54
101236,83;24;112;117;21;121;99;78;61;123;105;37;53;6;98
101237,24;31;115;107;123;83;72;38
101238,67;84;123
101239,107;24;96;98;83;123;30;21;108;37;77;79;9
101240,17;123;86;24;116;91
101242,81;17;83;64;21;78;66;63;27
101243,24;81;5;120;83;21;112;36;91;97;53
101244,96
101245,69;21;83;123
101247,1;96;123;84;21;9;98;83;45;120;24;131;67;38;94;129;122;59;88;93;69;17;12
101248,31;112;96
101250,37;123;16;21;83;107;51;61;31;98;24;17;91;19;86;120
101251,21;107;24;35;6;83;123;50;72;32;31;116;36
101252,52;88;24;91;83
101253,54;91;115;26;57;120;21;45;31;24;50;121;123;83;110;99;88;128;51;104;107;46
101254,83;16;93;84;24;120;66
101255,24;32;83
101256,54;85;72;123;108;98;31;50;21
101257,107;84;19;83;112;63;17;21;128
101258,108;83;123;61;107;86;24;121;21;19
101259,83;16;43;84;112
101260,24;120;54;83;108;69;37
101261,115;24;83;69
101262,108;49;5;84;112
101263,83;3;107;120;31
101264,123;24;78;86;91;84
101265,24;123;84;79;129;98;61;107;86;21;45;28
101266,92
101267,24;98;83;115;106;4;36;107;112;128;79
101268,115;120;24;98;107;26
101269,77;30;27
101271,106;50;123;38;93;115
101272,24;91;123;83
101274,24;120;26;123;83
101275,115;123;24;121;59;81;130;52;83;31
101276,21;24;17;131;86;19;84
101277,84;120;123;31;93;83;66;121;19
101278,83;91;16;21;120;86
101279,91
101280,45;32
101281,121;49;112;98;123;83
101282,107;96;120;69;98;79;129
101283,84;26
101284,24;23;31;69;107;120
101285,114;121
101286,120;77;3;91;115;100
101287,14;115;38;4;41;42;9
101288,115;83;131;77;84;63;37
101289,115;23;78;123;83;84;24;106;43;72;67
101290,21;78;53;24;91;67;123;120;83
101291,96;21;2
101292,77;116;117;64;61;107;21;79;24;41;123;43;120;23;89;3;93;7;113;67;37;121;50
101293,26;115;77
101294,112;54;96;120;115;84;98;31;34;21;26;107;59;38;24;121;9;66;46
101295,21;26;31;78;23
101296,115;24;108;15;83;120;91;96;123
101297,24;83;106;49
101298,17;123;59;16;84;45
101299,52;128;66;17;83;123;104;86;38;129;119;79;107;45
101300,3;83;24;21;91;123
101301,84
101302,9;105;84;61;78;24
101303,54;75;22;107;80;112;24
101304,42;21;120
101305,84;108;45;104;66;67;83;24;21;112;120
101306,2;78;51;83;24;123;93
101307,120;121;17;24
101308,24;83;4;91
101309,115;24;21;35;120;31;88;83
101310,86;24;115
101311,83;32;123
101312,117;15;93;108;110;128;94
101313,24;105;106;31;99;107;104;3;96;61
101315,120;21;31;91;84;23;78;61;3;112;50;93;48;107;115;77;45;71;29
101316,96;86;24;112;14;115;79
101317,24;59;14;84;12;83
101318,83;120;69;31;85
101319,59;69;51;24;16;21;108;77
101320,24;120;9;51;3;123;116;69
101321,20;48;92;77
101322,78
101323,84;115;24;83;123;98;120
101324,83;108;68;53;72;16;123;21;4;106;81
101325,64;115;41;83;78;101;26;112;24;72;108;81;30;93;120;69;16;54
101326,23;26;120;84;24;31
101328,21;51;9;98;131;114
101329,94;47;112;45;70;78;24
101330,120;83;108;74;42;24;59;9;89;105
101331,123;24;107;88;65;117
101332,115;79;130;85;51
101333,24;123;84;78;83;39;16;21;67;37
101334,79;61;123;107;77;48;45;121
101335,83;123;16
101336,86;83
101337,84;13;120;67
101338,86;24;112;83;123;120;31
101339,133;11
101340,130;120;129;116;24;104
101341,24;107;67;42;52;84;120;34;37;98;15;81;69;131;65;99;112;108
101342,120;53;52;84;37;36;108;115;112;123;116;21;54;98;31;93
101343,120;83;108;13;84;112;69;38;94;29;98
101344,123;83;24;98;54;9;117;17;86
101345,24;123;84;120
101346,54;53;21;107;120;79;112;78;52;98;84;83;31;61;123;23
101347,32
101348,83;37
101349,38;84;120;29;37;57;112;74;99;90
101351,24;67;123;84;21;31;91;83;108;129;106;88;4;5;34
101352,67;123;24;86;14;116;83;16
101353,86;18;117;91;63;72;104;120
101354,24;32
101355,94
101356,134
101357,24;21;123;83;16
101358,24;32;37;91
101359,45;31
101360,77;83;78;123;16;21;17;36;110;66;72;96
101361,83
101362,98
101365,121;120;123;24;21
101366,1;31;74
101367,121;63;84;112
101368,24;83;57;84;88
101369,83;24;123;16;36;116;72;117;67;21;26;91;54;9;2;88;112;25;59;78;86
101370,112;116;123;83;88;24;91;21
101371,123;84;91;83;36;88;17;16;104;120;89;21;24;6;96;45;25;115;92;3;98;52;94
101372,104;83;81;108;21;24;4
101373,91;123;1;63;116
101374,24;123;53;84;112;96;115;88;31;108;72;83;67;91;120
101376,24;115;81;32;83
101377,83;53;42;50;120;21
101378,59;24;16;19;83;108;81;110;21
101379,53;24;32;36
101380,84;120;24;52
101381,84;77
101382,21;37;94;123
101383,115;26;24;83
101384,24;91;50;83;17;107
101385,87;24;31;86;83;94;37;123;29;14;16;19;67;110;22
101386,84;83;51;24;70;123
101387,130;52;24
101388,24;108;93;115;35
101389,86;35
101390,19;7;83;84;24
101391,26;107;51;23;64;57;112
101392,17;98;21;83;69;59;24;93
101393,31;24;120;115;107;67;78;112;21;131;121;61;99;125
101394,24;92;94
101395,84;108;120;24;45;23;38;63;36;98;37
101396,24;112;123;91;106;120
101397,83;106;35;123;84;57;107;53;21;34;129;24;32;120
101398,80;38;116;86;105;31;94;52;106
101399,96;19;31;120;123;42;106;24;37;36;21;9;83;112
101400,17;24;31;94;114;122;104;69;38;45;115
101401,84;38;4;115;107;93;45;6;61;120;21
101402,83;24;29;67;52
101403,83;106;88;86;112
101404,83;72;86;112;21;120;84;123
101405,83;122;81;84
101406,93
101407,116;86
101408,24;120;116;83;59;66;123;32;78;91;19;38
101410,123;24;83;115;129;116
101411,94;36;56;84;24;112;96;49;123;91;23;88;93;52;21
101412,83;120;43;24
101413,79;4;131;9;23
101414,120;128;123;24;77;83;106;59;36;69;121;84;81;116;112
101415,96;104;31
101416,121;24
101418,24;83;120;72;4;81;9;30;59
101419,83
101420,96;21;78;117;24
101421,83;14;21;107;37
101422,83;24;86;123;21;74
101423,53;21;112;106;3;84;12
101424,77;3;48
101425,91;66;129;52;21;24;123;67;83;26;77;23;3;120;116;121
101426,123;26;83;1;31;52;24
101427,24;123;78;36;67
101428,115;81
101429,112;84;31;24
101430,84;24;99;112;63;21;83;123;81;120;92;104
101431,96;115;66;79
101432,37;83;24
101433,3;123;52;4;24;117;129;9;61;131;96;120
101434,91;84;83;86;31;24;67;42;123
101435,49
101436,116;107;53;88;24;115;84;21;83;1;37
101437,24;3;61;112
101438,24;83;38;106;123
101439,1;24;91;83;92;117;42;86;123;3;19;38;5;107;116;69;66;108;84;17
101440,123;120;37;83;122;24;32;93;98;84;59
101441,24;116;78;36;83;129;123;79;91;86;9;72;69;108;53;104;96;112;4;58
101442,83;16;116;123;24
101443,86;112;24;13;123;120;83;37;84;30;57
101444,52;128;17;106;78;83;24;101;4;38;48;61;16;49;81
101445,31;64;96;111
101446,91;24;93;125;52;21;92;3;96;53;37;99;83;123
101447,72;29;54;49;104;9;17
101448,3;107;50;23;53
101449,24;116;96;8;21;123;91;98;83;121
101450,91;24;50;66;115;123;117;96;120
101451,65;84
101452,91;31;120;63;83;123;24;59;16;21;116
101453,120;24;32;45
101454,19
101455,31;79;122;120;91;67;14;42;38;129
101456,24;83;78;96;30;108;37;26
101457,24;84;32;120;53;23;78;129;92;36;116;3;50;106
101458,111;60
101459,24
101461,117;91
101462,120
101463,78;83
101464,123;3;24;83;69;128;9
101465,24;91;29;17;16
101467,83;84;108;112;116;16;49
101468,123;24;98;107;115;53;86;1;84;15
101469,83;31;123;107;24;16;104
101470,56;114;123;24
101472,7;123;83;24;86;81;59
101473,97;32;24
101474,31;57;123;100;88;83;72;107
101475,123;83;24;69;9;47;131;30;122;84;104;92
101476,115;24;69;81;51;21;91
101477,115
101478,106;24;9;105;50;7;92;88;117;4;37
101479,118;114
101480,83;24;115
101481,79;45;120
101482,92;88;96;24;52;116;112;83
101483,107;58;83;24;86;21;61;115;64
101484,128;98;21;96
101485,83;24;131
101486,77;124;115;70;107
101487,98;21;112;37;38;99;17;120;13;66
101488,71;114;67;120;123;24;23;88;84;116
101489,101;104
101490,120;14;24;92;84;123;31
101491,98;84;131;83;91;24;78;121;20
101492,83;128;104;24;37;9;92
101493,24;12;123;83;2;36
101494,131;21;69;104;105
101495,36;115;84
101496,32;84;24;120;43;129;133
101497,52;131;79;61;120;98;106;114
101498,37;96;24;86;120
101499,123;83;84;58;24
101500,94;77;115;46;11;130;29;83;38;64
101501,37
101502,36;120;88;57;107;112;93;24
101503,83;24;115;37
101504,99;83
101505,112;84;86;115;35;121;123;83;21
101506,79;131;120;112;69;27;78;121
101507,117;104;53;88;3;123;1;112;9;19;72;24;131;114;107;51;21;91;106
101508,32;77;24
101509,32;116;120;84
101510,115;32;24
101511,24;125;69;98;53;116;30
101512,31;13;67;107
101513,24;50;31;21
101514,117;45
101515,24;35;16;131;21;83;51;115;36;61;123;108
101516,115;86;111
101517,112;63;83;19;123;117;67;130;58;96;21;24
101518,115;38;79;52;1;120;3;107;67;112;69;53
101519,86;16;83;123;84;63;9;66;130;35
101520,61;24;84
101521,115;83;21;117
101522,115;84;3;83;13;96
101523,105;129;43;21;81;51;107;110;72;53;77
101524,24;84;115;32;98
101525,57;106;83;31;128;123;77;120;21;112;93;24;18;37
101526,108;110;78;67;85;121
101527,116;7;24;123;91
101529,24;130;91
101530,24;45;53;32;98
101531,24;107;47;83;91;14
101532,107;32;125;78;61;45
101533,91;45;52;104;9;83;131;72;88;26;24;123;121
101534,123;83;117;84;120;24
101535,115;86;77;24;123;64;67;127;93;101;23;80;120
101537,91;88;86;77;121;19;24
101538,84;77;41
101539,34;96;21;106;58;120;116;123;52
101541,7;115;54;83;84;16;31;9;45
101542,115;123
101543,120;91;24;64;27;31;93;21;84
101545,64;120;84;24;32;86;108;123;31;21;53;91
101546,75;24;77;83;123;47;2;78
101547,24;25;22;102;60;86;83;20;120
101548,83;91;130
101549,66
101550,87;83;24;104;108;14;116;42;21
101551,36
101552,91;83;53;40
101553,77;64;72;32;50;123
101554,94;123;67;1;24;128;91;120;16;77;11;31
101555,24;84;78;45;3;8;83;21;75;57;54;91;120;123;2;63;131
101556,24;91;123;84;120;48
101557,24;43;88;3;123;48
101558,130;117;17;19;24;14;59
101559,83;38;77
101560,24;32;123;116;91;21
101561,3;120;83;84;16;79;91;13;112;123;107;24;96;128;129;66
101562,104;19;72;61;38;58;129;123;83;117;81
101563,21
101564,120;36;78;84;52
101565,123;83;26;91;24;51
101566,115;112;83;24;38
101567,37;4
101568,24;84
101569,21;5;115
101570,83;65;92
101571,47;14;24;72;93;19;40
101572,38;86;116;65;91;84;83;57
101573,86;24;131;83;120
101574,24;125;108;84;83;107;67;89;51
101575,38;98;91
101576,107;31;45
101577,31;24;123;116;83;37;19
101578,115;24;77;88;67
101579,96;24
101580,24;112;123;53;91;120;1;128;107
101581,91;84;21;83;63;16;24;112
101583,24;32
101584,94;53;17;115
101585,38;130;67
101586,133;19;58;98;112;120;57;59
101587,43;49;2;52;123;83;24
101588,123;24;91;19
101589,96;34;24;83;123;131;121;88;9;66;104;114;29
101590,24;120;91;67;83;123;21;35;19;59;81;39;107;20;9;108
101591,24;83
101592,84;91;53;83;16
101593,24;91;107;83;51;9;123;69;38;108;96;21;52;131;66;4;50;78
101595,123;83;37;24;52;120;98;91
101596,84;86;3;24;112;31;77;36;131;107;123
101597,64;116;107;63
101600,97
101601,26;37;91;72;24;93;38
101602,115;43;21;107;45;94;108
101603,30;122;53;91;123;120;116
101604,38;129
101605,78;24;123;72;83;67;112;16;56
101606,123;24;45;120;115
101607,32;24
101608,63;21;123;69;57;84;98;9;104;16;120;107;128
101609,83;19
101610,24;116
101611,24;45
101612,18;83
101613,35;83;24;23;117;19;30
101614,24;123;98;67
101615,24;116;83;35
101616,13;84;2;83;116;120;52;106;36;78;38;3;128
101617,24;120;40;91;6;130
101618,3;61;94;11;24
101619,91;17;122;24
101620,72;21;83;36;120;18;67;107;78;66;24;112;59;81;75;123;13
101621,93;77;43;107;128;26;86;24;38;98;91;37;116;122;52;108
101622,24;120;72;130;112;1
101624,88;23;17;86;67;123;31
101625,134;116;24;104;28
101626,123
101627,24;45;84;115
101628,117;78;51;23;24;83;21;39;123;66;91;20
101629,88;112;26;93
101630,104;24
101631,96;24;84;123;52;118;91;20
101632,83;16;96;128;131;84
101633,112;24;86;1;123;67;107
101634,84;95;4;120;54;98;86;52;17;75;130
101635,41;19;123;11;77;96;83;37;84
101636,37;108;13;115;98;24;53;26;70
101637,83;112;49;98;16
101639,120;24;88
101641,24;84
101642,91;31;98;120;65;125;38;121;93;20
101643,9;93;95;112;120;64;115;108
101644,75;131;130;21;84;37;107;123;114;103;53
101645,37;112
101646,78;86;24;13
101647,91;83;19;129;21;123;86;24;108;61;131;9
101648,21;120;84;50;83;67;59;86;24;92;115;14;110;26;131
101650,66;107;86;96;115
101652,72;78;84;112;130;120
101653,129;21;24;120;117;112
101654,84;83;66
101655,53;84;24;31;107;120;37;115;123;128;21
101656,128;86;120
101658,116;92;95
101659,117;17
101660,24;96;3;4;93;123;38;21;112
101661,67;123;95;120;24;88;96
101662,72;16;83;123;51;69;63;4;19;24;41;21
101663,69;1;24
101664,21
101665,107;110;84;83
101666,120;77;131;79
101667,24;115;51;63;35;86;9;116;42;59;106;112;66
101668,91;107;53;94;50;78;45;1
101669,115;83;117;123;24
101670,128;24;89;123;86;37;18;122;67;83
101671,98;115;50;88;3;120;14;24;52;107;125
101672,21
101673,107;50;3;78;92;120;115;31;129;51;112;71;24;21;36;61;130;29;38
101674,24;91;123;32;67;121
101675,112;78;115
101676,86;47;115
101677,84;91;83;58;86;31;24;123;120
101678,83;19;84;86;81;121;63;120;45;4;107;36;105
101679,107;112;83;91;86;115;77;58;74;120;123;21;53;5;84;106;98;43
101680,23;52;128;92;84
101681,77;59;81
101682,107;91;53;84
101683,115;91;15;83;123;72;96;33
101684,24;21
101685,81;96
101686,120;116
101687,17;86;24;93;83;49;69;104;23;91;84
101688,83;123
101689,24;120;107;45;91;130;37;123;61;96;17
101691,106;86;83;24;16;21
101692,27;94;106;116;83
101693,83;24;123;59;30;14
101694,84;2;6;133;3
101695,24;91;121;31;37;108;117;36;29
101696,31;17;94;63
101697,62;124
101698,36;38
101699,13;67;61
101700,106;59;95;75;72;89;123;83;21;43;107
101701,83;24;91;16;89
101702,83;81;24;123
101703,108;123;131;104;17;19
101704,31;24;18;107;61;37;120
101705,112
101706,120;112;117;77;3;50;24;121;107
101707,110;84;120;121;75;123;21
101708,27;107;54;84;24;77;62;98
101709,120;21;91;24;4;67;75;104;72;78;115;37;69
101711,77;65;115;52;64
101712,83;16;108;66;24;31;116
101713,115;88;17;83
101714,125;24;120;57;61;3;94;123
101715,32;124;17
101716,115
101717,21;91;105;24;61;67;93;123;88;38;107;50;116;78;129;79;23;98
101718,83;91;120;116;77;24;67;123
101719,83;37;16;115
101720,45;23;31;38;91;67;58
101721,24;16;42;131;112;50
101722,115;91;66
101723,86;84;112;38;120;14;107;106;55;83
101724,67;91;115
101726,24;83;86;36;115;105;17;123;112;96;99;45;88;117;52;104
101727,52;106;91;21
101728,66;93;115;112;120;83;98;87;91;107;77;31
101729,53;24;120
101730,36;24;122;35;84
101731,90;129;107;37;54;106;84
101732,93;24;21;96;108;36
101733,72;86;123;116
101734,59;128;38;21;9
101735,86;24;83;42;21;31
101736,26;84;53;96;24
101737,121;36;112;84;76;24;21
101738,24;31;98;3;117
101739,58;96;116;9;21;36;24;86;92;59;32;83;129;4;115
101740,79;21;92;16
101741,84;24;83;123;98;120;38;21
101742,67;121;14;115;42
101743,120;24;107;91;83;116;17;84;45
101744,120;99;93;24;23;52;88;112;67;83;108;21;69;53;26;84;78;37;96;128;50
101745,24;123;84;32;96
101746,50;108;38;37
101747,88;81;83;112;16;123;24;67;57
101748,96;92;116;59;83;51;24;17;21;9;120;112;128;67;123;45
101749,91;24;95;78;123;83;115;88;67
101751,99;17;83;93;115
101752,24;84;130;26
101753,122;104;83
101754,78;117;96;128;21;88;120;13;37;57;45
101755,83
101756,120;123;84;71;32;72;45;16;38;21;117;61;78;4;83;24;19
101757,84;86;3
101758,1;13;117;93;69;83;81;24;3;33;123;96;106;68;110;91;78;23;67
101759,86;17;108;54;69;96
101760,48;24;59;106;123;63;9;131;86;128;21
101761,52;69;105;116;24;106
101762,24;115;91;3;128;123;112;83;37;61
101763,44;3;125
101764,129;99;16;120;92;24;69;116;112;21
101765,83;96;94;24;130;31;107;98;53;115;84;59;63;23;112;123;21;36;131;72
101766,31;77;26;98;21
101767,78;24;91;21;123;69
101768,107;67;70
101769,6;112;37;3;78;117;88;83;24;81;123;121
101770,116;24;16;123;83;63;86;120;107
101771,23;24;35;118;88;26;83
101772,88
101773,83;92;24;21;131;3;107
101774,45;52;131;31;123;24;83;86;37;21;78;96;16
101775,23;45;37;107;24;83;115;8
101776,108;120;95;24;93
101777,25;81;83;19;116;104;35;24;16;9;112
101778,26;112
101779,106;130;121;19;107;34;24
101780,38;52;123;32;107;131;35;21;112;116;59;30;79;19
101781,52;64;24;83;107;61;13;38;77;114;123;75;111;127;93;71;88;130;121;99;116;86;106
101782,115;53;54;75;57;120;117
101783,92
101784,115;83;123;106;51;120;107;49;24;86;69
101785,43;84;4;86;106;54;26;112;123;63;129
101786,94;31;52;3;49;92;116;131;108;24;123;21;91;112;96;8;36;105;83;69
101787,59;116;54;123;117
101788,24;78;92;9;83;69;120;130;50;91;63;3
101789,84;83;69;120;78
101791,69;10
101792,22;63;35
101793,26;6
101794,24;115;123;83;54;86;104;95;64
101795,21;96
101796,91
101797,59;24;88;112;93;52
101798,114;54;78;6;104;28
101799,14;120;116
101800,38;112;98
101801,64;54;127;20;108
101802,43;19;14;106;16;123;83;86;57;24;91;131;17;69;112;37;61;122;21
101803,98;99;120;56;83;16;112;20;52;105;107
101804,78;88;128;24;37;96;43
101805,123;77;31;107;78;61;26;24;83;21;93;131;9;49;130
101806,120;89;98;3;129;21;25;86;121;123;115;50;52
101808,77;115;32;19;24
101809,115
101810,24;84;123
101811,83;35;51;21;120;24;3;130;17;53;29;110;117
101812,23;91;53;24;123;88;26;105;116;34;93
101813,88;112;83;24;31
101814,84;86;123;24;120;83;4;17;96;69;89;74;72;116;121;108;35;98;107
101816,91;41;55;6;4;72;83;75;86;123;69;12;9;112;106
101817,21;24;123;83;131;9;121;61;18;120;104
101818,72;112;120;91;123;24;83;16
101819,92;112;24;123;21;115;120;114;52;11;127;4;56;50
101821,1;84;47;115;83;14;67
101822,108;26;53
101823,96;116;24;84;120;32
101824,1;83;128;108;16;8;21;98;31;24;123;129
101825,91;115;123;24;94;83;84;128;54
101826,24;23;32;123;121
101827,29;115
101829,115
101830,115;21;85;84
101831,24;2;91;83
101832,131;83;24;91;69;112;123;84;54;68;117;6;120;29;37
101833,24;112
101834,24;115
101835,79;107;24;86;93;36;120
101836,72;43;32;115;34;106
101837,38;91;67;123;128;96
101838,59;24;84;115;123;98;52;43;78
101839,83;84;26
101840,123;84;83;67;120
101841,83;104;36;24;17;122;106;116;19;59;16
101842,21;83;115;123;84;24
101844,24;131;123;83;14;130
101845,24;21;120;99;130;128;7;123;50
101846,84;53;83;24;117;37;49;70
101847,24;21;67;107;78;123;23
101848,86;31;24;115;27;123;79;91
101849,83;115;123
101850,84;106;112;3;24;79;86;129;26
101851,104;59;130;29;83
101852,112;115;42
101853,10;60
101854,84;120;98;77;24;38;21;131;50
101855,114;23;84;24;91;116;120;13;96
101856,3;71;8;24;38;98
101857,83;24;16;104;17;35;91
101858,35;110;9;26;62;108;123;128;21;104;112;4
101859,107;50;21;85
101860,21;83;14;81;53;86;106;115;128;52;84;123
101861,19;24;120;84;123
101862,77;37
101863,26;88;53;123;54;98;24
101864,1;13;3;93;7;70;25;52;121;84;133;112
101866,130;121
101868,22;41;14;42
101869,83;116;78;107;117;96;128;43
101870,120;112;83;23
101871,24;123;115
101872,115
101873,84;86;24;116;83;123
101874,24;83;86;84;53;74;123;91
101875,120;117
101876,83;81;53;84;123;120;67;34;49;24;79
101877,120;83;32
101878,83;24;123;86;72
101879,94;107;51;120;117;112;78;21;128;19;69;81;24;29;83;36
101880,24;108;21;83;30
101881,63;104;83;120;123;24
101882,48;3;24
101883,31
101884,53;84;29;83
101885,84;121;79;81;123;86;131;110;4;59;107;108;21
101886,91;34;72;107
101887,24
101888,24;50;108;93;21;107;3;37;67;25;74
101889,16;21;67;106;86;123
101890,123;84;120;83;91;31;24
101891,123;31
101892,107;61;69;120;24;84;104;16
101894,120;86;108;2
101895,105;13;21;94;123
101896,69;115;74;83
101897,26;70;120;9;84;77
101898,84;128;48;61;94
101899,24;86;129;16;83;26;17;120;50;61;107;123;116;78;125;46;31;5
101900,24;32;107;112;130;106;13;38;3
101901,69;63;16
101902,24;31;112;98;102
101903,121;127;52;83;123
101904,107;24;120;117;94;105;106;21;123;83;115
101905,79;117;78;83;123;49;37;52;110;21
101906,91;120;53;75
101907,88;27;134;131;35
101908,123;115;67;107;21;31;24;96;124;28
101909,9;21;32;116;108;88;107;24
101910,69;83;130
101911,24;83;63;120;131;84
101912,24;120;83;39;75;16
101913,24;32;98;2;78
101915,94;77;115
101916,116;36;122;107;67;77;115;95;59;16;2;21;76;72
101917,24;123;120;21
101918,21;57;24;131;86;31;83;84;123;96;106;91
101919,96;117;120;94;115;112;45;41
101920,24;123
101921,120;91;105;112;93;117;51;86;21;88;107;116;24;83;123;63;69;130;23
101922,115;26
101923,67;107;8;83
101924,83;88;123;3
101925,23;83;21;24;123;59;106;72;104;86;120;96;32
101926,83
101927,24;84;123;83;69;108;130;31;16;59
101928,115;77;43;83;52;35
101929,24;123;131;81;94;99;85;130;98;77
101930,96;107;115;24;88
101931,123;41;106;30;104
101932,88;38;83;7
101934,31;69;94;65;107
101935,115;91;17;133;86;19;70;77;3;20;85;83;24
101936,100;84;14;24;83;38;52;116;92;21;79
101937,32;83;24
101938,11;31;84;50
101939,6;133;77;115;86;37
101940,88;4;38;62;115;74;86;120;75
101941,24;115;96;78;37;116;123;83;69
101942,83
101943,120;83;98;24;108;36;59;3;21
101944,79;67;84;24;83;112;54;25;86;53;108;17;96;72;23
101945,92;21;43;84;52;2;42;24
101946,77;115;23;107
101947,48;77
101948,53;52;86;116;83;96;123;92;4;120;21;32;84
101949,83;24;59;110;115;26;130;63;120;51;32
101950,74;24;112;123;115
101951,107;8
101952,32;24;115;114;60
101953,116;16;31;59;14;63;123;83
101954,112;114;60;75
101955,24;123;108;94;38
101956,17;112;85;27;133
101957,84;24;91;86;112;52;130;108;120;66
101958,61;34;48
101959,23;115;52;61;78;24;112;21;49;59;31;83;19;120;123;69;107
101960,67;9
101961,61;69;31;24;123;98;38;37;120;72;117;19;97;22;74
101962,92;120
101963,123;84;83
101964,78;91;17;59;104;123;83;24;19;131
101965,123;116;91;54;83;16;21;117
101966,107;67;115;96;78
101967,83;24;123;31
101968,83;24;84;21;120;123;16
101970,42;83;120;98;84;24;19;78;106;79
101971,123;16
101972,77;120;17;29;24;32;116;91;100;88;93;83;42;52;19;84;128;14;112;97;36;108;117
101973,84;127;74;54;26;78;94;117;3;45;93;115;120
101975,26;24
101976,123;24;121
101977,83;59;74;91;29
101978,50;123
101979,115;53;104;36;123;16
101980,98;34
101981,83;59;116;39;123
101982,129;53;123;94;115;24
101983,84;96;83;24;21;123;116;53
101984,21;23;108;96;100;107;123;83;24;32;38
101985,50;117;115
101986,24;123;74;119;120;34;96;83;49
101987,115;59;131;77;24;86;128;112;21
101988,83;93;41;115
101989,123;83;16;84;53;117;17;108;66;72;5;81;21;120;24
101990,115;53;91;24
101991,21;94;54;91;131;1;115
101992,87;24
101994,24;37;123;84;98;77;54;83;107;130;20
101995,16;24;83;67;112;116;32;123;94;93;96;84;5
101996,123;47;53;91;81;83
101997,83;81;123;120
101998,114;24;115;84;70;30;121
101999,84;107;120;115;54
102000,115;120;2;38
102001,83;123;21;96;7;81
102002,86;83;123;24;120;35;53;84;66;69;106;72;79;16
102003,98;77;123;24;61;13;67;31
102004,120;41;121;38;54
102005,20;49;128;5;46
102006,36;24;84;83;3;16;123;117
102007,83;38;106;116
102009,94;24;88;84
102010,104;31;1;24;99;120;84
102011,24;21;19
102012,120;24;121;83;106
102013,83;24;67
102014,83;86;120;93;112
102015,108;112;93;83;96;88
102016,83;24;123
102017,54;96;21;83;24;120;95;37
102019,83;116;123;106;69;86;77;9;64;95;131;49
102020,31
102021,115;107;64;54;78;84;35;69;114;4;116;101;22
102022,53;62;83;72;134
102023,24;12;83;86;53;77;9;14;91
102024,91;112;31;24;83;36;50;115;123
102025,83
102026,24;115;121;91;96;21;53;69;83
102027,24;32
102028,84;91;121;93;3;83;21;72;89
102029,98;45;21;86;95;26;107
102030,31;37
102031,83;21;123;4;96;121;24;7;50;131
102032,78;24;105;123;98;26;51;53;106;31;120;108;21;100;20;132;85;77;99;79;3;81;48;46;114
102033,24;96;1;86;84;21;23;92;123;99;116;108;107
102034,21;84;49;83;24
102035,24;83;86;67;1;120;112;96;123
102037,65;83;120;96;93;79
102038,91;24;36;37;79;21
102039,123;9;83;3
102041,69;83;36;112
102042,45;14;86;24;83;116;110;104
102043,91;99;116;70;106;84;24;37;93;38
102044,53;31;123;15;5;37
102045,115;50;24;83;91;21;128;116;19
102046,17;72;110;14
102047,84;24;53;115;3;123
102048,123;83;59;81;24
102049,77;86;19;120;24;20;26;115
102050,49;98;112;86
102051,107;115;24;123;67;51;3;88;78;31;98
102052,84;98;86;31;106;20
102054,84;19
102055,83;91;123
102056,96;81;21;24;31;66;116;83;104
